,system_id,file_name,run_time,data_requirements,mean_absolute_error_time_series,data_sampling_frequency,issue
172,1423,1423_inv1_ac_power_full_DST.csv,879.8789784908295,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",7.980173482032218,1,Full DST
173,1423,1423_inv2_ac_power_60min_full_DST.csv,22.642247915267944,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",9.908203125,60,Full DST
174,1423,1423_inv2_ac_power_60min.csv,17.49142551422119,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
175,4901,4901_InvPAC_kW_Avg_60min.csv,9.740148544311523,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
176,4901,4901_InvPAC_kW_Avg_60min.csv,9.740148544311523,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
177,4901,4901_InvPAC_kW_Avg_60min.csv,8.290334224700928,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
178,4901,4901_InvPAC_kW_Avg_60min.csv,8.290334224700928,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
179,4901,4901_InvPAC_kW_Avg_30min.csv,17.5408935546875,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
180,4901,4901_InvPAC_kW_Avg_30min.csv,17.5408935546875,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
181,4901,4901_InvPAC_kW_Avg_30min.csv,14.604455709457397,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
182,4901,4901_InvPAC_kW_Avg_30min.csv,14.604455709457397,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
183,4901,4901_InvPAC_kW_Avg_15min_random_time_shifts.csv,31.679872512817383,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.22658610271903323,15,Random Time Shifts
184,4901,4901_InvPAC_kW_Avg_15min_random_time_shifts.csv,31.679872512817383,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.22658610271903323,15,Random Time Shifts
185,4901,4901_InvPAC_kW_Avg_15min_random_time_shifts.csv,29.76544451713562,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.22658610271903323,15,Random Time Shifts
186,4901,4901_InvPAC_kW_Avg_15min_random_time_shifts.csv,29.76544451713562,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.22658610271903323,15,Random Time Shifts
187,4901,4901_InvPAC_kW_Avg.csv,441.58872842788696,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
188,4901,4901_InvPAC_kW_Avg.csv,441.58872842788696,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
189,4901,4901_InvPAC_kW_Avg.csv,475.8439338207245,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
190,4901,4901_InvPAC_kW_Avg.csv,475.8439338207245,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
191,4901,4901_InvPAC_kW_Avg_60min_random_time_shifts.csv,8.733614444732666,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.09063444108761329,60,Random Time Shifts
192,4901,4901_InvPAC_kW_Avg_60min_random_time_shifts.csv,8.733614444732666,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.09063444108761329,60,Random Time Shifts
193,4901,4901_InvPAC_kW_Avg_60min_random_time_shifts.csv,9.741227865219116,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.09063444108761329,60,Random Time Shifts
194,4901,4901_InvPAC_kW_Avg_60min_random_time_shifts.csv,9.741227865219116,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.09063444108761329,60,Random Time Shifts
195,4901,4901_InvPAC_kW_Avg_30min_full_DST.csv,15.957876443862915,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.8157099697885196,30,Full DST
196,4901,4901_InvPAC_kW_Avg_30min_full_DST.csv,15.957876443862915,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.8157099697885196,30,Full DST
197,4901,4901_InvPAC_kW_Avg_30min_full_DST.csv,18.682955741882324,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.8157099697885196,30,Full DST
198,4901,4901_InvPAC_kW_Avg_30min_full_DST.csv,18.682955741882324,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.8157099697885196,30,Full DST
199,4901,4901_InvPAC_kW_Avg_15min.csv,28.899012088775635,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
200,4901,4901_InvPAC_kW_Avg_15min.csv,28.899012088775635,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
201,4901,4901_InvPAC_kW_Avg_15min.csv,30.038745880126953,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
202,4901,4901_InvPAC_kW_Avg_15min.csv,30.038745880126953,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
203,4901,4901_InvPAC_kW_Avg_partial_DST.csv,458.1782805919647,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.36253776435045315,1,Partial DST
204,4901,4901_InvPAC_kW_Avg_partial_DST.csv,458.1782805919647,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.36253776435045315,1,Partial DST
205,4901,4901_InvPAC_kW_Avg_partial_DST.csv,391.50052785873413,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.36253776435045315,1,Partial DST
206,4901,4901_InvPAC_kW_Avg_partial_DST.csv,391.50052785873413,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.36253776435045315,1,Partial DST
207,4902,4902_ac_power_inv_14538_15min.csv,15.702306270599365,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
208,4902,4902_ac_power_inv_14538_random_time_shifts.csv,277.6441948413849,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.2719033232628399,1,Random Time Shifts
209,4902,4902_ac_power_inv_14538_15min_wrong_timezone.csv,15.724353790283203,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,Wrong Timezone
210,4902,4902_ac_power_inv_14538_30min_random_time_shifts.csv,8.826139211654663,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.2719033232628399,30,Random Time Shifts
211,4902,4902_ac_power_inv_14538_60min_partial_DST.csv,5.6981425285339355,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",7.2960725075528705,60,Partial DST
212,4902,4902_ac_power_inv_14538_30min.csv,9.54916262626648,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
213,4902,4902_ac_power_inv_14538.csv,272.93376898765564,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
214,4902,4902_ac_power_inv_14538_60min.csv,4.931900501251221,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
215,4903,4903_ac_power_inv_14539.csv,279.4164824485779,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
216,4903,4903_ac_power_other_inv_14539_2_15min_partial_DST.csv,10.615003824234009,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",17.964071856287426,15,Partial DST
217,4903,4903_ac_power_other_inv_14539_2_random_time_shifts.csv,11.153998851776123,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",24.238665526090674,15,Random Time Shifts
218,4903,4903_ac_power_inv_14539_wrong_timezone.csv,276.3200762271881,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,Wrong Timezone
219,4903,4903_ac_power_other_inv_14539_2_30min_wrong_timezone.csv,6.178351879119873,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",15.0,30,Wrong Timezone
220,4903,4903_ac_power_inv_14539_30min_random_time_shifts.csv,9.207152128219604,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",4.078549848942598,30,Random Time Shifts
221,4903,4903_ac_power_inv_14539_60min_random_time_shifts.csv,6.055145263671875,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",42.97205438066465,60,Random Time Shifts
222,4903,4903_ac_power_other_inv_14539_2_60min.csv,4.106168270111084,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",12.844311377245509,60,No Issue
223,4903,4903_ac_power_other_inv_14539_2_30min.csv,6.19269871711731,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",15.0,30,No Issue
224,4903,4903_ac_power_other_inv_14539_2_15min.csv,11.342822790145874,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",15.0,15,No Issue
225,4903,4903_ac_power_other_inv_14539_2.csv,3.0011162757873535,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,1,No Issue
226,4903,4903_ac_power_inv_14539_60min.csv,5.026315689086914,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,60,No Issue
227,4903,4903_ac_power_inv_14539_30min.csv,8.479468584060669,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,30,No Issue
228,4903,4903_ac_power_inv_14539_15min.csv,17.408210277557373,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",0.0,15,No Issue
229,4903,4903_ac_power_inv_14539_15min_random_time_shifts.csv,16.919278383255005,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",2.0619335347432024,15,Random Time Shifts
230,4903,4903_ac_power_other_inv_14539_2_60min_wrong_timezone.csv,5.619644403457642,"['time_series', 'latitude', 'longitude', 'data_sampling_frequency']",12.842465753424657,60,Wrong Timezone
